Here Comes Mr. Jordan	29	33	Healing the gunshot wound and at the same time removing Joe's memory of his past life, mr Jordan hangs around for a bit longer until Miss Logan arrives.
Here Comes Mr. Jordan	30	33	She wanted to see Corkle, but runs into Murdoch instead.
Here Comes Mr. Jordan	31	33	The pair feel they have met before.
Here Comes Mr. Jordan	32	33	The two go off together, while mr Jordan smiles and says "So long, champ".
The More the Merrier	0	42	Retired millionaire Benjamin Dingle (Charles Coburn) arrives in Washington,C.
The More the Merrier	1	42	as an adviser on the housing shortage and finds that his hotel suite will not be available for two days.
The More the Merrier	2	42	He sees an ad for a roommate and talks the reluctant young woman, Connie Milligan (Jean Arthur), into letting him sublet half of her apartment.
The More the Merrier	3	42	Then Dingle runs into Sergeant Joe Carter (Joel McCrea), who has no place to stay while he waits to be shipped overseas.
The More the Merrier	4	42	Dingle generously rents him half of his half.
The More the Merrier	5	42	When Connie finds out about the new arrangement, she orders them both to leave, but she is forced to relent because she has already spent the men's rent.
The More the Merrier	6	42	Joe and Connie are attracted to each other, though she is engaged to bureaucrat Charles Pendergast (Richard Gaines).
The More the Merrier	7	42	Connie's mother married for love, not security, and Connie is determined not to repeat her mistake.
The More the Merrier	8	42	Dingle happens to meet Pendergast at a business luncheon and does not like what he sees.
The More the Merrier	9	42	He decides that Joe would be a better match for his landlady.
The More the Merrier	10	42	One day, Dingle goes too far, reading aloud to Joe from Connie's private diary, including her thoughts about Joe.
The More the Merrier	11	42	When she finds out, she demands they both leave the next day.
The More the Merrier	12	42	Dingle takes full blame for the incident.
The More the Merrier	13	42	Connie allows Joe to remain in the apartment as he has only a few days before being shipped out to Africa.
The More the Merrier	14	42	Joe asks Connie to go out with him.
The More the Merrier	15	42	She is reluctant to do so, but decides to go if Pendergast does not call for her by 8.
The More the Merrier	16	42	At 8, she and Joe are ready to leave, but her noisy teenage neighbor seeks her advice and delays her until Pendergast arrives.
The More the Merrier	17	42	Joe spies on the two of them from the window.
The More the Merrier	18	42	When the neighbor asks what he is doing, Joe flippantly tells him he is a Japanese spy.
The More the Merrier	19	42	Dingle calls Joe to meet him for dinner.
The More the Merrier	20	42	Dingle bumps into the couple and pretends he is meeting Connie for the first time, forcing Joe to do the same.
The More the Merrier	21	42	Dingle engages Pendergast in talk about his work, eventually maneuvering him up to his room so that Connie and Joe can be alone together.
The More the Merrier	22	42	Joe takes Connie home.
The More the Merrier	23	42	The two talk about their romantic pasts and even kiss.
The More the Merrier	24	42	From their separate rooms, Joe confesses that he loves her.
The More the Merrier	25	42	She tells him she feels the same way, but refuses to marry him, as they will soon be forced apart.
The More the Merrier	26	42	Their talk is interrupted by the arrival of the FBI, who have been called to investigate Joe for spying, thanks to the neighbor.
The More the Merrier	27	42	Joe and Connie are taken to headquarters.
The More the Merrier	28	42	They identify Dingle as a fellow occupant who can testify that they are only roommates.
The More the Merrier	29	42	Dingle arrives, bringing Pendergast as a character witness.
The More the Merrier	30	42	It comes out during questioning that Joe and Connie live at the same address.
The More the Merrier	31	42	When they ask mr Dingle to tell Pendergast that their living arrangement is purely innocent, he denies knowing them.
The More the Merrier	32	42	Outside the station, Dingle admits he lied to protect his reputation.
The More the Merrier	33	42	Taking a taxi home, they discuss what to do to avoid a scandal.
The More the Merrier	34	42	Connie grows angry when Pendergast thinks only of himself.
The More the Merrier	35	42	When another passenger in the shared cab turns out to be a reporter, Pendergast runs after him to try to stop him from writing about their situation.
The More the Merrier	36	42	Dingle assures Connie that if she marries Joe, the crisis will be averted, and they can get a quick annulment afterwards.
The More the Merrier	37	42	The couple follow his advice and wed.
The More the Merrier	38	42	Returning home, Connie allows Joe to spend his final night in her apartment.
The More the Merrier	39	42	As Dingle had foreseen, Connie's attraction to Joe overcomes her prudence.
The More the Merrier	40	42	Outside, Dingle puts up a card, showing that the apartment belongs to mr and mrs Sgt.
The More the Merrier	41	42	Carter.
Bachelor Mother	0	20	Polly Parrish (Ginger Rogers) is a salesgirl at the department store John Merlin and Son in New York City.
Bachelor Mother	1	20	Hired as temporary help for the Christmas season, she receives her dismissal notice as the season comes to a close.
Bachelor Mother	2	20	During her lunch break, she sees a stranger leaving a baby on the steps of an orphanage.
Bachelor Mother	3	20	Fearing the baby will roll down the steps, Polly picks it up.
Bachelor Mother	4	20	An attendant opens the door and mistakenly believes that Polly is the baby's mother.
Bachelor Mother	5	20	David Merlin (David Niven), the playboy son of the store's ownerB.
Bachelor Mother	6	20	Merlin (Charles Coburn), is sympathetic to the "unwed mother" and arranges for her to get her job back.
Bachelor Mother	7	20	mrs Weiss (Ferike Boros), Polly's landlady, offers to take care of the boy when Polly is at work.
Bachelor Mother	8	20	Unable to convince anyone that she is not the mother, and threatened by David with loss of her job if she doesn't assume that role, Polly gives up and starts raising the child.
Bachelor Mother	9	20	David's involvement with Polly gradually turns into love, but he keeps the relationship a secret from his father, fearing his reaction.
Bachelor Mother	10	20	When he finds that New Year's Eve has arrived and he has no date, David turns to Polly.
Bachelor Mother	11	20	He orders clothes to be sent from the store and takes her to a party.
Bachelor Mother	12	20	Although David is falling for Polly, he does not relish the idea of a "ready-made family".
Bachelor Mother	13	20	WhenB.
Bachelor Mother	14	20	learns about the child, he assumes that David is the father.
Bachelor Mother	15	20	His suspicions are reinforced when, in a bit of bad timing, Polly and David each produce a different man whom they claim is the father.
Bachelor Mother	16	20	To his son's surprise,B.
Bachelor Mother	17	20	is delighted (he had been impatiently waiting for David to settle down and provide him with a grandson).
Bachelor Mother	18	20	In the end, David decides that he is in love with Polly and baby John.
Bachelor Mother	19	20	He tells his father that he is the father of the child and plans to marry Polly, all the while believing Polly is the child's mother.
The Bishop's Wife	0	19	Bishop Henry Brougham (David Niven), troubled with funding the building of a new cathedral, prays for divine guidance.
The Bishop's Wife	1	19	His plea is seemingly answered by a suave angel named Dudley (Cary Grant), who reveals his identity only to the clergyman.
The Bishop's Wife	2	19	However, Dudley's mission is not to help construct a cathedral, but to spiritually guide Henry and the people around him.
The Bishop's Wife	3	19	Henry has become obsessed with raising funds, to the detriment of his family life.
The Bishop's Wife	4	19	His relationships with Julia (Loretta Young) and their young daughter are strained by his focus on the cathedral.
The Bishop's Wife	5	19	Everyone, except for Henry, is charmed by Dudley, even the non-religious Professor Wutheridge (Monty Woolley).
The Bishop's Wife	6	19	Dudley persuades the wealthy parishioners, particularly widowed Agnes Hamilton (Gladys Cooper), to contribute needed funds, but not to build the cathedral.
The Bishop's Wife	7	19	He coaxes mrs Hamilton to donate her money to feed and clothe the needy — much to Henry's chagrin.
The Bishop's Wife	8	19	To save time, Dudley also redecorates the Broughams' Christmas tree in a few seconds, saves an old church by restoring interest in the boys' choir, and dictates to a typewriter to magically produce Henry's new sermon — without Henry's knowledge.
The Bishop's Wife	9	19	But when Dudley spends time cheering up Julia, there is an unexpected development: Dudley finds himself strongly attracted to her.
The Bishop's Wife	10	19	Sensing this, Henry becomes jealous and anxious for his unwelcome guest to finish and depart.
The Bishop's Wife	11	19	He reveals Dudley's true identity to Professor Wutheridge, who urges him to stand up and fight for the woman he loves.
The Bishop's Wife	12	19	Dudley indicates a willingness to stay, but Julia, sensing what he means, tells Dudley it is time for him to leave.
The Bishop's Wife	13	19	Dudley tells the bishop it is rare for an angel to envy a mortal.
The Bishop's Wife	14	19	Henry wants to know why his cathedral plans were derailed.
The Bishop's Wife	15	19	Dudley reminds the bishop he prayed for guidance, not a building.
The Bishop's Wife	16	19	With his mission completed and knowing that Julia loves her husband, Dudley leaves, promising never to return.
The Bishop's Wife	17	19	All memory of him is erased, and later that Christmas Eve at midnight, Henry delivers the sermon that he believes he has written.
The Bishop's Wife	18	19	Dudley observes from the street, satisfied that his work is done.
Born Yesterday	0	3	An uncouth, corrupt rich junk dealer, Harry Brock, brings his showgirl mistress Billie Dawn with him to Washington,C.
Born Yesterday	1	3	When Billie's ignorance becomes a liability to Brock's business dealings, he hires a journalist, Paul Verrall, to educate his girlfriend.
Born Yesterday	2	3	In the process of learning, Billie Dawn realizes how corrupt Harry is and begins interfering with his plans to bribe a Congressman into passing legislation that would allow Brock's business to make more money.
Shakespeare in Love	0	32	In 1593 London, William Shakespeare is a sometime player in the Lord Chamberlain's Men and poor playwright for Philip Henslowe, owner of The Rose Theatre.
Shakespeare in Love	1	32	Shakespeare is working on a new comedy, Romeo and Ethel, the Pirate's Daughter.
Shakespeare in Love	2	32	Suffering from writer's block, he has barely begun the play, but starts auditioning players.
Shakespeare in Love	3	32	Viola de Lesseps, the daughter of a wealthy merchant, who has seen Shakespeare's plays at court, disguises herself as "Thomas Kent" to audition, then runs away.
Shakespeare in Love	4	32	Shakespeare pursues Kent to Viola's house and leaves a note with the nurse, asking Thomas Kent to begin rehearsals at the Rose.
Shakespeare in Love	5	32	He sneaks into the house with the minstrels playing that night at the ball, where her parents are arranging her betrothal to Lord Wessex, an impoverished aristocrat.
Shakespeare in Love	6	32	While dancing with Viola, Shakespeare is struck speechless, and after being forcibly ejected by Wessex, uses Thomas Kent as a go-between to woo her.
Shakespeare in Love	7	32	Wessex also asks Will's name, to which he replies that he is Christopher Marlowe.
Shakespeare in Love	8	32	When he discovers her true identity, they begin a secret affair.
Shakespeare in Love	9	32	Inspired by her, Shakespeare writes quickly, with help from his friend and rival playwright Christopher 'Kit' Marlowe, completely transforming the play into what will become Romeo and Juliet.
Shakespeare in Love	10	32	Then, Viola is summoned to court to receive approval for her proposed marriage to Lord Wessex.
Shakespeare in Love	11	32	Shakespeare accompanies her, disguised as her female cousin.
Shakespeare in Love	12	32	There, he persuades Wessex to wager £50 that a play can capture the true nature of love, the exact amount Shakespeare requires to buy a share in the Chamberlain's Men.
Shakespeare in Love	13	32	Queen Elizabeth I declares that she will judge the matter when the occasion arises.
Shakespeare in Love	14	32	When Richard Burbage, owner of the Curtain, finds out that Shakespeare has cheated him out of both money and the play, he goes to the Rose Theatre with his Curtain Theatre Company and starts a brawl.
Shakespeare in Love	15	32	The Rose Theatre company drives Burbage and his company out and then celebrate at the local pub.
Shakespeare in Love	16	32	Viola is appalled when she learns Shakespeare is married, albeit separated from his wife, and she realises she cannot escape her duty to marry Wessex.
Shakespeare in Love	17	32	Will discovers that Marlowe is dead, and thinks he is to blame.
Shakespeare in Love	18	32	Lord Wessex suspects an affair between Shakespeare and his bride-to-be.
Shakespeare in Love	19	32	Because Wessex thinks that Will is Kit Marlowe, he approves of Kit's death, and tells Viola the news.
Shakespeare in Love	20	32	It is later learned that Marlowe had been killed in an accident.
Shakespeare in Love	21	32	Viola finds out that Will is still alive, and declares her love for him.
Shakespeare in Love	22	32	When Edmund Tilney, the Master of the Revels, is informed there is a woman player at The Rose, he closes the theatre for breaking the ban on women.
Shakespeare in Love	23	32	Viola's identity is exposed, leaving them without a stage or lead actor, until Richard Burbage offers them his theatre.
Shakespeare in Love	24	32	Shakespeare takes the role of Romeo, with a boy actor as Juliet.
Shakespeare in Love	25	32	Following her wedding, Viola learns that the play will be performed that day, and runs away to the Curtain.
Shakespeare in Love	26	32	Planning to watch with the crowd, Viola overhears that the boy playing Juliet cannot perform, and offers to replace him.
Shakespeare in Love	27	32	While she plays Juliet to Shakespeare's Romeo, the audience is enthralled, despite the tragic ending, until Master Tilney arrives to arrest everyone for indecency due to Viola's presence.
Shakespeare in Love	28	32	But the Queen is in attendance and restrains Tilney, instead asserting that Kent's resemblance to a woman is, indeed, remarkable.
Shakespeare in Love	29	32	However, even a queen is powerless to end a lawful marriage, and she orders Kent to "fetch" Viola because she must sail with Wessex to the Colony of Virginia.
Shakespeare in Love	30	32	The Queen also tells Wessex, who followed Viola to the theatre, that Romeo and Juliet has won the bet for Shakespeare, and has Kent deliver his £50 with instructions to write something "a little more cheerful next time, for Twelfth Night".
Shakespeare in Love	31	32	Viola and Shakespeare say their goodbyes, and he vows to immortalise her, as he imagines the beginnings of Twelfth Night, imagining her as a castaway disguised as a man after a voyage to a strange land.
Practical Magic	0	34	Maria Owens, a young witch, is exiled to Maria's Island in Massachusetts with her unborn child for escaping her execution.
Practical Magic	1	34	When her lover does not come to rescue her, she desperately casts a spell upon herself to stop falling in love due to heartbreak, only to die soon after.
Practical Magic	2	34	The spell becomes a curse for several generations.
Practical Magic	3	34	Gillian and Sally Owens, two descendants of the Owens family, are taken in by their aunts Frances and Jet after the death of their parents.
Practical Magic	4	34	Sally is the more gifted of the two while Gillian's talents are more in charm and persuasion, and have been subject to ridicule during their youth.
Practical Magic	5	34	After witnessing their aunts cast a spell on a man for a woman who seems obsessed with having his love, Gillian decides to fall in love and Sally casts a true love spell to protect herself.
Practical Magic	6	34	The sisters cast an oath to each other using blood from both of their hands and Gillian leaves for Los Angeles.
Practical Magic	7	34	Sally meets and marries Michael, a local apple salesman.
Practical Magic	8	34	They have two young daughters, Kylie and Antonia.
Practical Magic	9	34	One morning, after several blissful years of marriage, Sally hears the "death-watch beetle," and knows it is coming for her husband.
Practical Magic	10	34	Despite tearing up the floor in an effort to find and kill the beetle, Michael is killed by a truck during his early morning routine of taking apples to the local farmers market.
Practical Magic	11	34	Sally and her daughters return to the Owens home to live with the aunts, and realize that the aunts cast a spell so she could fall in love.
Practical Magic	12	34	Sally decides that she and her daughters will not perform magic.
Practical Magic	13	34	As Gillian begins a relationship with Jimmy Angelov in Orlando, Sally is devastated by her husband's death.
Practical Magic	14	34	Gillian feels that Sally needs her and drugs Jimmy to return to Massachusetts.
Practical Magic	15	34	Gillian returns to Sally after Jimmy becomes abusive, but the sisters are kidnapped.
Practical Magic	16	34	Sally puts belladonna into Jimmy's tequila, inadvertently killing him.
Practical Magic	17	34	The sisters resurrect him using the forbidden spell from their aunts' book of spells, but Jimmy attempts to kill Gillian after being revived.
Practical Magic	18	34	Sally kills him again, and the sisters bury his remains in their home's garden.
Practical Magic	19	34	State investigator Gary Hallett arrives from Tucson, Arizona in search of Jimmy, who is also a serial killer.
Practical Magic	20	34	As Gary begins to suspect Sally, Gillian, Kylie and Antonia create a potion to banish Gary; however, the girls realize he is the one described in Sally's true love spell, and remove the potion.
Practical Magic	21	34	Later, Sally has Gary record her testimony and sees the letter she had once written Gillian, and realizes he must have read it more times than he had let on.
Practical Magic	22	34	Unable to deny their feelings for each other, they kiss and Sally realizes that he was there because of the spell she cast years earlier.
Practical Magic	23	34	Sally discovers that Jimmy's spirit has possessed Gillian's body and Gary sees Jimmy's spirit emerge.
Practical Magic	24	34	Jimmy attempts to possess Gary, only to be hurt by his silver star-shaped badge and is temporarily exiled.
Practical Magic	25	34	Later, Sally tells Gary that he is there because of her spell and the feelings they have for each other are not real.
Practical Magic	26	34	Gary replies that curses are only true if one believes in them and reveals that he also wished for her, before returning to Tucson.
Practical Magic	27	34	Jimmy possesses Gillian again and attempts to kill Sally before Frances and Jet return.
Practical Magic	28	34	Sally, realizing she must embrace magic to save her sister, asks the aid of the townswomen and they form a coven to exorcise Jimmy's spirit.
Practical Magic	29	34	Sally makes them stop when she sees that the effort might kill Gillian.
Practical Magic	30	34	Getting inside the circle, Sally and the townswomen reenact her oath with Gillian.
Practical Magic	31	34	They are able to break the Owens curse, exorcising Jimmy's spirit and allowing the coven to exile him permanently.
Practical Magic	32	34	Sally receives a letter from Gary telling her that she and her sister are cleared of any suspicion of wrongdoing in Jimmy's case and Gary returns to Massachusetts to be with Sally.
Practical Magic	33	34	The Owens women celebrate All Hallow's Eve dressed up in witch costumes, and are embraced and welcomed by the townsfolk.
The Family Man	0	32	Jack Campbell is a single Wall Street executive living in New York City.
The Family Man	1	32	He is in the midst of putting together a multi-billion dollar merger and has ordered an emergency meeting on Christmas Day.
The Family Man	2	32	In his office, on Christmas Eve, he hears that his former girlfriend, Kate, called him after many years.
The Family Man	3	32	He walks into a convenience store where a lottery contestant, Cash, has a winning ticket worth $238.
The Family Man	4	32	The store clerk does not believe Cash, so Cash pulls out a gun and Jack offers to buy the ticket.
The Family Man	5	32	Jack offers to help Cash.
The Family Man	6	32	In return, Cash questions Jack, asking him if he is missing anything in his life.
The Family Man	7	32	Jack says he has everything he needs.
The Family Man	8	32	Cash tells Jack that actions have consequence and that Jack has brought whatever is coming on himself.
The Family Man	9	32	Jack returns to his penthouse and sleeps.
The Family Man	10	32	On Christmas Day, Jack wakes up in a suburban New Jersey bedroom with Kate and two children.
The Family Man	11	32	He hurries back to his office and condo in New York, but his closest friends do not recognize him.
The Family Man	12	32	Jack runs out to the street and encounters Cash driving Jack's Ferrari.
The Family Man	13	32	We find out Cash is a guardian angel.
The Family Man	14	32	Cash explains that Jack is experiencing a glimpse of an alternate universe in order to learn a lesson.
The Family Man	15	32	He advises Jack to take the time to learn whatever it is that he needs to learn.
The Family Man	16	32	Jack is living the life he could have had, had he stayed in the United States with his girlfriend.
The Family Man	17	32	He has a modest family life, where he is a car tire salesman for Kate's father and Kate is a non-profit lawyer.
The Family Man	18	32	Jack's young daughter realizes his secret, thinks he is an alien and decides to assist him in surviving his new life.
The Family Man	19	32	Jack struggles to fit into the role of a family man, such as missing opening Christmas presents, flirting with a married woman and forgetting his anniversary.
The Family Man	20	32	He begins to succeed in his life, bonding with his children, falling in love with his wife and working hard at his job.
The Family Man	21	32	At a chance meeting, he is offered a contract to work at the same investment firm from his real life, having impressed the Chairman with his business savvy when he came in for a tire change.
The Family Man	22	32	His old mentor offers him a job, while a formerly sycophantic employee is in Jack's old position, with an assertiveness he did not possess as a subordinate.
The Family Man	23	32	While he is wowed by the potential salary and other complimentary extreme luxuries, Kate argues that they are very happy and they should be thankful for their life.
The Family Man	24	32	Just as Jack is finally realizing the true value of his new life, he sees Cash again as a store clerk and demands to stay in this life, but Cash informs him that there is nothing he can do.
The Family Man	25	32	His epiphany jolts him back to his wealthy former life on Christmas Day.
The Family Man	26	32	Jack forgoes closing the pharmaceutical acquisition deal to intercept Kate.
The Family Man	27	32	He finds her moving out of a luxury townhouse.
The Family Man	28	32	Like Jack, she also focused on her career and became a very wealthy corporate lawyer.
The Family Man	29	32	She only called him to give back some of his old possessions.
The Family Man	30	32	Before she moves to Paris, he runs after her at the airport and describes the family they had in the alternate universe in an effort to win back her love.
The Family Man	31	32	She agrees to have a cup of coffee at the airport, suggesting that they will have a future.
The Goodbye Girl	0	17	Dancer Paula McFadden (Marsha Mason) and her ten-year-old daughter Lucy (Quinn Cummings) live in a Manhattan apartment with her married boyfriend, Tony DeForrest, until one day, he deserts her to go act in a movie in Italy.
The Goodbye Girl	1	17	Before he left and unbeknownst to Paula, Tony subleased the apartment to Elliot Garfield (Richard Dreyfuss), a neurotic but sweet aspiring actor from Chicago, who shows up in the middle of the night expecting to move in.
The Goodbye Girl	2	17	Though Paula is demanding, and makes clear from the start that she doesn't like Elliot, he allows her and Lucy to stay.
The Goodbye Girl	3	17	Paula struggles to get back into shape to resume her career as a dancer.
The Goodbye Girl	4	17	Meanwhile, Elliot has landed the title role in an off-off-Broadway production of Richard III, but the director, Mark (Paul Benedict), wants him to play the character as an exaggerated stereotype of a homosexual, in Mark's words, "the queen who wanted to be king".
The Goodbye Girl	5	17	Reluctantly, Elliot agrees to play the role, despite full knowledge that it may mean the end of his career as an actor.
The Goodbye Girl	6	17	Many theater critics from television stations and newspapers in New York City attend opening night, and they all savage the production, especially Elliot's performance.
The Goodbye Girl	7	17	The play quickly closes, much to his relief.
The Goodbye Girl	8	17	Despite their frequent clashes and Paula's ungrateful attitude to Elliot helping her, the two fall in love and sleep together.
The Goodbye Girl	9	17	However, Lucy, although she likes Elliot, sees the affair as a repeat of what happened with Tony.
The Goodbye Girl	10	17	Elliot convinces Paula that he will not be like that and later picks up Lucy from school and takes her on a carriage ride, during which Lucy admits that she likes Elliot, and he admits that he likes her and Paula and will not do anything to hurt them.
The Goodbye Girl	11	17	Elliot gets a job at an improv theater, and is soon seen by a movie producer.
The Goodbye Girl	12	17	He is offered an opportunity for a role in a movie that he cannot turn down, the only catch is that the job is in Seattle and Elliot will be gone for four weeks.
The Goodbye Girl	13	17	Paula is informed of this and is scared that Elliot is leaving her, never to return, like all the other men in her life.
The Goodbye Girl	14	17	Later, Elliot calls Paula from the phone booth across the street from the apartment, telling her that the flight was delayed, and at the last minute, Elliot invites Paula to go with him while he is filming the picture and suggests Lucy stay with a friend until they return.
The Goodbye Girl	15	17	Paula declines but is happy because she knows that Elliot's invitation is evidence that he loves her and will come back.
The Goodbye Girl	16	17	Before hanging up, Elliot asks Paula to have his prized guitar restrung, which he had deliberately left at the apartment, and she realizes this as further proof that he will indeed return and that he really does love her.
That Thing You Do!	0	26	In 1964, in Erie, Pennsylvania, aspiring jazz drummer Guy Patterson (Tom Everett Scott) is asked by Jimmy Mattingly (Johnathon Schaech) and Lenny Haise (Steve Zahn) to sit in with their band at an annual talent show, after their regular drummer breaks his arm trying to jump over a parking meter.
That Thing You Do!	1	26	The band, which also includes a bass player (Ethan Embry), adopts the name "The Oneders" (pronounced "wonders", but often mispronounced "oh-NEE-ders").
That Thing You Do!	2	26	At the talent show, Guy launches into a faster tempo than intended for Jimmy's ballad, "That Thing You Do", and the band wins the competition.
That Thing You Do!	3	26	The Oneders' performance at the talent show earns them a paying gig at a local restaurant, where they begin to sell recordings of "That Thing You Do" and are noticed by talent promoter Phil Horace (Chris Ellis), whom they hire as their manager.
That Thing You Do!	4	26	Horace achieves radio airplay for the song and books the band at a rock & roll showcase concert in Pittsburgh, after which they are offered a contract by Play-Tone Records A&R representative mr White (Hanks).
That Thing You Do!	5	26	White changes the band's name to "The Wonders" as they join a Midwestern Play-Tone tour, taking along Jimmy's girlfriend, Faye (Liv Tyler) as their official "costume mistress".
That Thing You Do!	6	26	During the tour, "That Thing You Do" garners national radio airplay and becomes a bona-fide hit.
That Thing You Do!	7	26	As the band's popularity soars, Jimmy grows frustrated that the group is not focused on creating more music, while the remainder of the band enjoys their time in the spotlight.
That Thing You Do!	8	26	All the while, Guy and Faye grow closer as friends.
That Thing You Do!	9	26	When the song enters the top ten on the Billboard charts, the band is taken off the tour and sent to Los Angeles.
That Thing You Do!	10	26	Faye falls ill on the trip and is nursed by Guy.
That Thing You Do!	11	26	Jimmy is seemingly uninterested in her well-being, being preoccupied with trying to convince White to let the band record more of his original songs.
That Thing You Do!	12	26	After a publicity tour, the band is set to appear on The Hollywood Television Showcase, a nationally-televised live variety show.
That Thing You Do!	13	26	They begin to show signs of discord.
That Thing You Do!	14	26	Jimmy continues to vent frustration at White over the band's direction.
That Thing You Do!	15	26	The bass player (who was leaving to join the United States Marine Corps in a few weeks) goes to Disneyland with a group of Marines and never returns; he is replaced in the broadcast by a session bassist.
That Thing You Do!	16	26	During the performance, as the band is being visually introduced to the viewing audience, the caption "Careful girls, he's engaged.
That Thing You Do!	17	26	" appears under Jimmy's name.
That Thing You Do!	18	26	Jimmy becomes upset with Faye in the dressing room afterward, and says that he has no intention of marrying her.
That Thing You Do!	19	26	Heartbroken and weary with his arrogant personality and lack of devotion, Faye terminates their relationship.
That Thing You Do!	20	26	The next day at a scheduled recording session, Lenny is missing, and Jimmy's grievances with White reach a boiling point and he quits the band.
That Thing You Do!	21	26	Guy is sorry to see the end of the band.
That Thing You Do!	22	26	White confronts him, and declares the band a one-hit wonder, but commends Guy for his smarts and integrity.
That Thing You Do!	23	26	After an impromptu jam session with his idol, jazz pianist Del Paxton (Bill Cobbs), Guy returns to the band's hotel, where he meets Faye and shares a long kiss with her.
That Thing You Do!	24	26	In an epilogue, it is revealed that Jimmy went back to Play-Tone and forms another band (The Heardsmen) and has a successful career as an artist and producer, Lenny becomes a casino manager, and the bass player earns a Purple Heart for injuries suffered at Khe Sanh.
That Thing You Do!	25	26	Guy and Faye start a family in Washington, where Guy teaches jazz composition at a music conservatory that he and Faye open.
What Women Want	0	24	Nick Marshall, a Chicago advertising executive and alpha male, who grew up with his Las Vegas showgirl mother, is a chauvinist.
What Women Want	1	24	He is skilled at selling to men and seducing women.
What Women Want	2	24	Just as he thinks he's headed for a promotion, his manager, Dan, informs him that he is hiring Darcy McGuire instead, to broaden the firm's appeal to women.
What Women Want	3	24	Also, his estranged 15-year-old daughter Alex is spending two weeks with him while his ex-wife Gigi goes on her honeymoon with her new husband Ted.
What Women Want	4	24	Alex is embarrassed by Nick, and resents his being protective when he meets her boyfriend.
What Women Want	5	24	Desperate to prove himself to Darcy and Dan, Nick attempts to think of copy for a series of feminine products that Darcy distributed at the day's staff meeting.
What Women Want	6	24	He slips and falls into his bathtub while holding an electric hairdryer, shocking himself.
What Women Want	7	24	The next day, Nick wakes up and comes to realize that he can hear the innermost thoughts of all women.
What Women Want	8	24	This proves to be an epiphany for him as he realizes that most women, especially at work, dislike him and consider him to be sleazy.
What Women Want	9	24	When he goes to his old divorce therapist, dr Perkins (who also disliked him), she realizes his gift and encourages him to learn to use it to his advantage.
What Women Want	10	24	Nick eavesdrops on Darcy and sabotages her ideas to use as his own.
What Women Want	11	24	As he spends more time with Darcy, he realizes he is attracted to her.
What Women Want	12	24	When he tries to get closer to his daughter, she resents him for trying after so many years of neglect.
What Women Want	13	24	He is able to bond with her by helping her shop for a prom dress.
What Women Want	14	24	Using his gift, Nick detects that her boyfriend, who is older than Alex, plans to sleep with her and then dump her, but she does not want Nick's advice.
What Women Want	15	24	Nick and Darcy begin to spend more time together, and ultimately they kiss.
What Women Want	16	24	When he manages to trump Darcy out of her idea for a new Nike ad campaign aimed at women, he later regrets his selfishness, especially as it leads to her being fired.
What Women Want	17	24	Nick persuades his boss to give Darcy her job back by saying that it was all Darcy's idea.
What Women Want	18	24	Over time, Nick succeeds to rekindle some of his female acquaintance/ relationships especially at work.
What Women Want	19	24	Nick loses his gift during a storm while trying to find a company secretary, Erin, who (telepathic ability revealed) is contemplating suicide.
What Women Want	20	24	He stops her just in the nick of time and offers her a position for which she previously applied.
What Women Want	21	24	When Alex's boyfriend dumps her for refusing his sexual advances, Nick consoles her and is able to restore their relationship.
What Women Want	22	24	Nick finally visits Darcy and explains everything.
What Women Want	23	24	She forgives him and agrees to save him from himself, to which he responds "My hero".
Prizzi's Honor	0	22	Charley Partanna is a hit man for a New York crime organization headed by the elderly Don Corrado Prizzi, whose business is generally handled by his sons Dominic and Eduardo and by his longtime right-hand man, Angelo, who is Charley's father.
Prizzi's Honor	1	22	At a family wedding, Charley is quickly infatuated with a beautiful woman he doesn't recognize.
Prizzi's Honor	2	22	He asks Maerose Prizzi, estranged daughter of Dominic, if she recognizes the woman, oblivious to the fact that Maerose still has feelings for Charley, having once been his lover.
Prizzi's Honor	3	22	Maerose is in disfavor with her father for running off with another man after the end of her romance with Charley.
Prizzi's Honor	4	22	Charley discovers that the mysterious woman, Irene, is a "contractor" who, like himself, performs assassinations for the mob.
Prizzi's Honor	5	22	He flies to California to spend time with her and quickly falls in love.
Prizzi's Honor	6	22	Unaware she is married, Charley also carries out a contract to kill Irene's husband, Marksie Heller, for robbing a Nevada casino.
Prizzi's Honor	7	22	She repays some of the money Marksie stole and in Mexico marries Charley.
Prizzi's Honor	8	22	Charley is unaware that Irene is suspected by the mob of having the rest of the money Marksie took.
Prizzi's Honor	9	22	A jealous Maerose travels there on her own to establish for a fact that Irene has double-crossed the organization.
Prizzi's Honor	10	22	The information restores Maerose to good graces somewhat with her father and the don.
Prizzi's Honor	11	22	Dominic, acting on his own, wants Charley out of the way and hires someone to do the hit, not knowing that he has just given the job to Charley's own wife.
Prizzi's Honor	12	22	Angelo sides with his son, and Eduardo is so appalled by his brother's actions that he helps set up Dominic's permanent removal from the family.
Prizzi's Honor	13	22	Irene and Charley team up on a kidnapping that will enrich the family, but she shoots a police captain's wife in the process, endangering the organization's business relationship with the cops.
Prizzi's Honor	14	22	The don is also still demanding a large sum of money from Irene for her unauthorized activities in Nevada, which she doesn't want to pay.
Prizzi's Honor	15	22	In time, the don tells Charley that his wife's "gotta go".
